id,wave1id,response,blockcod,prefectu,prefdist,name,partycod,incumben,smdpr,prrank,won,coalitio,pastkoiz,futureko,elecsys1,elecsys2,appeal,manifest,reasonma,constitu,defense,treaty,attack,un,nkorea,iraq,collecti,smallgov,lifetime,publicen,keynes,consump2,pension,postal,highwayp,highwayf,safety,foreign,donation,subsidy,ideology
737,213,1,8,28,4,à‰è„äÏàÍ,6,1,1,99,1,1,1,1,4,2,1,2,3,1,1,1,3,1,3,1,3,5,1,3,3,1,1,1,1,5,3,5,3,3,3
738,999,1,8,28,5,íJåˆàÍ,1,2,3,4,1,1,2,2,2,3,6,1,0,2,3,3,4,2,3,2,3,2,3,2,2,1,2,2,2,5,4,2,3,1,6
739,999,1,8,28,5,äÅå¥çNçO,2,2,3,2,3,4,4,4,2,3,1,1,0,1,1,2,2,1,2,5,3,9,3,3,2,5,5,5,5,1,3,2,3,1,4
740,999,1,8,28,5,êºíÜçFíj,4,2,1,99,4,7,4,4,3,7,6,1,0,5,5,5,5,5,5,5,5,5,3,2,3,5,2,5,5,3,5,1,1,5,1
741,999,1,8,28,6,ésë∫ç_àÍòY,2,2,3,2,1,8,2,2,3,7,6,1,0,2,3,3,3,1,2,4,3,3,3,3,4,3,2,3,3,2,5,2,3,3,6
742,415,1,8,28,6,ç„è„ëPèG,1,1,3,4,4,1,2,2,3,7,1,2,2,1,1,2,1,1,2,2,2,5,2,1,1,5,9,5,5,5,2,5,5,5,5
743,440,1,8,28,6,íÜêÏíqéq,5,1,3,1,4,6,4,4,4,6,1,1,0,5,5,5,9,5,4,5,5,5,3,1,2,5,1,4,2,3,5,1,1,2,1
744,999,1,8,28,6,ëÂíÀéıïv,4,2,1,99,4,9,4,4,3,7,6,1,0,5,5,5,5,5,9,5,5,5,3,3,3,5,2,5,5,3,5,1,1,5,1
745,216,1,8,28,7,ìyà‰ÇΩÇ©éq,5,1,3,1,3,6,4,4,3,6,1,1,0,5,5,5,5,5,5,5,5,5,3,3,2,5,5,4,4,4,5,1,1,1,1
746,999,1,8,28,7,‚Eå©åbéq,4,2,1,99,4,9,4,4,5,7,6,1,0,5,5,5,5,5,5,5,5,5,2,3,3,5,2,5,5,3,5,1,1,5,1
747,999,1,8,28,7,ëÂëOî…óY,1,2,3,4,1,3,1,1,1,1,2,1,0,1,2,2,2,3,3,2,2,3,2,2,2,3,2,2,2,4,1,3,2,4,9
748,217,1,8,28,8,ì~éƒìSéO,3,1,1,99,1,1,1,1,5,6,1,2,3,5,3,2,5,1,3,1,5,2,3,2,4,3,5,2,2,5,4,1,2,2,6
749,999,1,8,28,8,é∫à‰ñMïF,2,2,3,2,3,4,4,3,3,2,4,1,0,1,1,2,3,1,4,4,3,3,3,2,3,2,1,3,1,1,3,1,4,1,7
750,999,1,8,28,8,èØñ{âxéq,4,2,3,10,4,9,4,4,5,7,6,1,0,5,5,5,5,5,5,5,5,5,2,3,3,5,2,5,5,3,5,1,1,5,1
751,441,1,8,28,8,ñkêÏÇÍÇÒéq,5,1,3,1,4,7,4,4,5,5,6,2,3,5,5,5,5,3,5,5,5,3,3,4,3,5,5,5,3,5,5,1,1,3,1
752,999,1,8,28,9,î©íÜåıê¨,2,2,3,2,4,4,3,3,2,1,1,1,0,2,2,3,3,1,3,4,3,2,4,4,4,2,2,1,3,1,4,1,1,1,7
753,999,1,8,28,9,êºë∫çNñ´,10,2,1,99,1,1,1,1,3,2,2,1,0,2,2,2,1,1,2,3,1,5,3,2,2,4,1,2,1,2,2,2,3,1,7
754,999,1,8,28,9,‚®íºé˜,4,2,1,99,4,7,4,4,3,7,6,1,0,5,5,5,5,5,5,5,5,5,3,3,3,5,2,5,5,3,5,1,1,5,1
755,218,1,8,28,9,ã{ñ{àÍéO,1,1,3,4,4,1,1,1,2,1,1,1,0,1,1,1,1,1,1,2,1,4,3,2,2,1,2,3,3,9,2,3,4,3,8
756,219,1,8,28,10,ìnäCãIéOòN,1,1,1,99,1,1,1,1,3,7,6,1,0,1,3,3,2,3,9,1,3,4,2,2,3,9,4,3,1,2,3,4,4,2,6
757,999,1,8,28,10,â™ìcçNóT,2,2,3,2,4,4,4,3,4,2,2,1,0,3,5,3,2,1,2,5,5,3,3,2,2,1,3,2,1,1,1,1,1,1,6.5
758,999,1,8,28,10,êØå¥çKë„,4,2,1,99,4,9,4,4,3,7,6,1,0,5,5,5,5,5,5,5,5,5,2,3,3,5,2,5,5,3,5,1,1,5,1
759,999,1,8,28,11,í|ì‡ìTè∫,4,2,1,99,4,9,4,4,5,7,6,1,0,5,5,5,5,5,5,5,5,5,2,2,3,5,2,5,5,3,5,1,1,5,1
760,999,1,8,28,11,åÀà‰ìcìO,1,3,3,4,4,1,1,1,2,3,1,2,3,1,3,3,4,1,2,2,2,3,3,2,3,2,3,2,2,4,3,2,3,3,5
761,220,1,8,28,11,èºñ{çÑñæ,2,1,3,2,1,4,3,4,2,3,1,1,0,1,1,1,4,3,3,3,2,4,4,3,3,2,2,9,9,2,3,3,3,2,11
762,999,1,8,28,12,âÕñ{éOòY,1,3,3,4,1,1,1,1,4,6,4,1,0,1,2,2,3,1,2,2,2,3,3,3,4,4,4,2,1,5,4,3,3,3,6
763,221,1,8,28,12,éRå˚ës,7,1,1,99,4,8,4,4,3,3,5,1,0,4,4,2,5,1,9,4,1,3,2,2,1,3,1,4,4,1,4,3,1,3,7
764,999,1,8,28,12,ëæìcê¥çK,4,2,1,99,4,9,4,4,5,7,6,1,0,5,5,5,5,5,5,5,5,5,2,2,3,5,2,5,5,3,5,1,1,5,1
765,999,1,8,29,1,ç≤ì°ê^óù,4,2,3,6,4,9,4,4,5,7,6,9,0,5,5,5,5,5,5,5,5,3,3,3,3,5,3,5,5,2,5,1,1,5,1
766,999,1,8,29,1,înï£êüïv,2,2,3,2,1,4,4,4,4,3,1,1,0,1,1,3,3,1,3,5,2,3,5,2,5,1,2,1,1,1,5,1,1,1,6
767,413,1,8,29,1,çÇésëÅïc,1,1,3,4,4,1,2,2,4,6,2,1,0,1,1,4,2,1,2,1,4,2,2,2,3,3,4,4,4,4,2,5,4,4,8
768,426,1,8,29,2,íÜë∫ìNé°,2,1,3,2,1,7,4,4,1,3,1,1,0,4,2,2,5,1,4,5,1,2,4,3,4,2,1,3,3,1,4,1,2,1,6
769,223,1,8,29,2,ëÍé¿,1,1,3,4,3,1,2,3,3,6,4,1,0,3,3,3,4,3,3,3,3,4,3,3,2,3,5,4,4,4,3,4,4,3,6
770,999,1,8,29,2,ã{ñ{éüòY,4,2,1,99,4,9,4,4,5,7,1,9,0,5,5,5,5,5,5,5,5,3,3,3,3,5,3,5,5,2,5,1,1,5,1
771,999,1,8,29,3,ê≥ñÿì÷,4,2,1,99,4,9,4,4,5,7,1,9,0,5,5,5,5,5,5,5,5,3,3,3,3,5,3,5,5,2,5,1,1,5,1
772,999,1,8,29,3,ïüâ™Ç∆Ç‡Ç›,2,2,3,2,4,4,4,4,2,3,2,1,0,3,5,5,5,3,3,5,5,4,5,4,4,3,4,3,5,1,5,1,1,1,4
773,442,1,8,29,3,êAìcéäãI,5,1,3,1,4,9,4,4,3,7,2,1,0,5,5,5,5,5,5,5,5,5,3,2,1,5,1,2,2,3,5,1,1,1,1
774,999,1,8,29,3,âúñÏêMó∫,1,2,3,4,1,1,2,2,3,2,2,2,3,1,1,1,3,2,2,1,3,3,2,1,3,3,5,2,2,3,4,5,5,5,7
775,999,1,8,29,4,àÍê£ë•ï€,4,2,1,99,4,9,4,4,5,7,1,9,0,5,5,5,5,5,5,5,5,3,3,3,3,5,3,5,5,2,5,1,1,5,1
776,999,1,8,29,4,éRñ{íºéq,2,2,3,2,4,4,4,4,4,6,1,1,0,1,5,5,5,1,5,5,5,3,5,3,4,4,1,5,1,1,5,1,1,1,5
777,225,1,8,29,4,ìcñÏê£ó«ëæòY,1,1,3,4,1,1,1,1,2,3,2,1,0,1,3,3,3,1,2,1,1,1,4,2,4,3,2,2,1,3,3,3,4,4,9
778,999,1,8,30,1,â∫äpóÕ,4,2,3,8,4,9,4,4,5,7,4,9,0,5,5,5,5,5,5,5,5,5,1,3,3,5,1,5,5,2,5,1,1,5,1
779,226,1,8,30,1,íJñ{ó¥ç∆,1,1,3,4,1,1,1,1,2,2,1,1,0,1,2,3,1,1,1,1,1,2,5,3,5,1,3,2,1,3,3,5,5,2,4
780,999,1,8,30,2,å√ëqêLìÒ,4,2,1,99,4,9,4,4,5,7,4,9,0,5,5,5,5,5,5,5,5,5,1,3,3,5,1,5,5,2,5,1,1,5,1
781,227,1,8,30,2,êŒìcê^ïq,1,1,3,4,1,1,1,1,2,9,6,2,3,1,3,3,3,2,3,2,4,4,3,3,4,2,5,3,3,4,2,4,4,3,11
782,999,1,8,30,2,ä›ñ{åí,2,2,3,2,3,4,4,4,2,3,1,1,0,3,5,2,2,1,5,5,5,3,3,2,2,5,2,3,1,2,1,1,3,1,5
783,228,1,8,30,3,ìÒäKèrîé,6,1,1,99,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,1,3,3,3,1,1,1,1,1,1,5,2,2,4,1,7
784,999,1,8,30,3,è„ìcñ´,4,2,1,99,4,9,4,4,5,7,4,9,0,5,5,5,5,5,5,5,5,5,1,3,3,5,1,5,5,2,5,1,1,5,1
785,999,1,9,31,1,ìcíÜê¥àÍ,5,2,3,1,4,9,4,4,5,5,1,1,0,5,5,5,5,5,5,5,5,5,1,3,1,5,4,5,4,5,5,1,1,5,1
786,229,1,9,31,1,êŒîjñŒ,1,1,3,5,1,1,1,1,2,3,1,1,0,3,1,1,4,1,3,1,9,3,4,2,4,2,4,2,2,4,2,4,4,4,9
787,999,1,9,31,1,êÖí√ä‚íj,4,2,1,99,4,9,4,4,4,4,1,1,0,5,5,5,5,5,5,5,5,5,2,3,4,5,2,5,4,4,5,1,1,2,1
788,999,1,9,31,2,ëÂíJãPéq,4,2,1,99,4,7,4,4,3,7,1,2,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,3,3,5,1,1,5,1
789,447,1,9,31,2,éRì‡å˜,2,1,3,1,3,5,4,4,2,3,1,1,0,2,4,2,5,2,4,4,4,5,3,2,2,4,1,4,5,3,4,1,1,2,4
790,230,1,9,31,2,ëäëÚâpîV,1,1,1,99,4,1,2,2,2,3,2,1,0,1,2,2,1,1,1,1,3,4,2,1,1,2,3,5,3,5,2,5,5,5,6
791,999,1,9,31,2,êÏè„ã`îé,10,2,1,99,1,9,3,3,5,7,2,1,0,2,4,4,4,4,4,2,2,9,2,2,9,9,2,4,4,4,5,2,3,1,11
792,231,0,9,32,1,ç◊ìcîéîV,1,1,3,5,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
793,999,1,9,32,1,è„ë„ëPóY,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,3,5,5,5,5,2,2,3,5,1,5,5,1,5,1,1,4,1
794,999,1,9,32,1,ïlå˚òaãv,2,2,3,1,4,4,4,4,4,3,1,1,0,1,3,2,2,1,3,3,3,3,3,3,3,3,3,5,1,2,3,5,5,2,6
795,232,0,9,32,2,í|â∫òj,1,1,3,5,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
796,999,1,9,32,2,èoìáêÁíﬂéq,5,2,3,1,4,9,4,4,5,5,1,1,0,5,5,5,5,5,5,5,5,5,1,3,1,5,4,5,4,5,5,1,1,5,1
797,999,1,9,32,2,å¸ê£êTàÍ,4,2,1,99,4,9,4,4,5,7,4,1,0,5,5,5,5,3,5,5,5,5,2,2,2,5,2,5,5,2,5,1,1,4,1
798,999,1,9,32,2,êŒìcó«éO,2,2,3,1,4,4,4,4,3,6,5,1,0,5,5,5,3,3,3,5,5,2,2,1,4,5,1,5,1,3,5,4,1,2,4
799,999,1,9,33,1,êõåπëæòY,2,2,3,1,4,6,3,4,2,3,1,1,0,4,4,4,5,4,4,4,4,4,4,4,4,4,2,3,4,1,4,1,1,1,4
800,234,1,9,33,1,àßëÚàÍòY,1,1,3,5,1,1,1,1,3,3,6,1,0,1,2,1,9,1,9,1,1,3,2,2,4,9,4,2,3,4,2,4,5,9,11
801,999,1,9,33,1,êAñ{äÆé°,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,2,2,2,5,2,5,5,1,5,1,1,4,1
802,235,1,9,33,2,åFë„è∫ïF,1,1,3,5,1,1,2,2,2,3,2,1,0,1,2,3,3,1,3,2,1,3,4,4,4,3,5,5,1,5,3,5,3,3,4
803,999,1,9,33,2,í√ë∫å[âÓ,2,2,3,1,3,4,4,4,2,2,1,1,0,1,2,4,5,1,5,9,9,5,4,3,2,9,9,9,5,1,4,1,3,1,11
804,999,1,9,33,2,îˆçËçGéq,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,2,2,2,5,2,5,5,1,5,1,1,4,1
805,999,1,9,33,3,î¸å©ñFñæ,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,2,2,2,5,2,5,5,1,5,1,1,4,1
806,999,1,9,33,3,íÜë∫ìOïv,2,2,3,1,4,4,4,4,2,3,4,1,0,5,3,3,2,1,4,2,5,5,3,4,4,5,1,5,5,1,2,1,1,2,3
807,236,1,9,33,3,ïΩè¿Ê‡ïv,1,1,3,5,1,1,1,1,3,6,1,1,0,1,1,1,1,1,1,2,3,3,3,2,3,2,4,2,3,4,3,4,4,3,7
808,999,1,9,33,4,ìåãB,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,2,2,2,5,2,5,5,1,5,1,1,4,1
809,999,1,9,33,4,óMñÿìπã`,2,2,3,1,4,4,3,3,4,7,1,1,0,3,2,4,4,1,4,5,5,4,5,4,3,3,1,2,3,1,5,1,2,1,3
810,237,1,9,33,4,ã¥ñ{ó¥ëæòY,1,1,1,99,1,1,2,2,4,7,6,2,3,9,3,2,4,1,3,2,3,3,3,3,3,9,9,4,3,3,2,3,4,3,5
811,999,1,9,33,5,ñÿç„ê¥,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,2,2,2,5,2,5,5,1,5,1,1,4,1
812,238,1,9,33,5,ë∫ìcãgó≤,1,1,3,5,1,1,2,2,4,2,2,1,0,2,4,2,3,2,3,3,4,2,3,3,3,3,5,3,2,5,2,3,4,4,6
813,999,1,9,33,5,ê`íméq,2,2,3,1,4,9,4,4,2,3,6,1,0,2,5,4,5,2,5,5,5,3,3,3,5,1,1,5,5,1,5,1,1,1,5
814,999,1,9,34,1,éüêŒójéq,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,2,2,3,5,5,5,9,3,5,1,1,5,1
815,999,1,9,34,1,ä`è¿ê≥ñæ,2,2,3,1,4,4,2,4,4,6,1,1,0,1,3,5,3,1,2,5,4,4,2,3,5,2,1,4,3,1,4,2,1,1,3
816,239,1,9,34,1,ä›ìcï∂óY,1,1,3,5,1,1,2,2,2,2,2,1,0,2,2,2,3,1,3,2,2,3,2,2,3,2,5,3,2,5,2,3,4,4,7
817,999,1,9,34,2,ïΩå˚óm,7,2,1,99,4,1,2,2,4,6,2,1,0,2,3,3,3,1,4,1,2,4,4,2,3,4,3,3,1,4,3,2,2,4,6
818,999,1,9,34,2,èºñ{ëÂï„,2,2,3,1,1,4,4,4,2,2,1,1,0,2,2,2,3,1,2,4,2,2,3,3,4,2,1,2,3,2,3,2,1,1,8
819,999,1,9,34,2,â´ñŒ,10,2,1,99,4,1,2,2,3,3,2,2,3,2,3,3,4,2,4,2,3,3,3,4,3,3,4,3,3,3,3,3,4,3,7
820,999,1,9,34,2,ïOìcêm,1,3,3,5,4,1,3,2,2,1,4,1,0,1,2,2,3,1,3,3,2,2,3,3,3,2,3,5,1,3,4,2,3,3,8
821,999,1,9,34,2,ëÂâzòaòY,4,2,1,99,4,9,4,4,5,7,4,9,0,5,5,5,5,5,5,5,5,5,2,3,3,5,2,5,5,3,5,1,1,3,1
822,999,1,9,34,3,ëÂêºóù,4,2,1,99,4,9,4,4,5,7,4,1,0,5,5,5,5,5,5,5,5,5,1,1,3,5,5,5,5,3,5,1,1,5,5
823,241,1,9,34,3,ëùå¥ã`çÑ,1,1,3,5,1,1,2,2,2,1,2,1,0,1,2,3,5,1,3,2,3,2,3,3,2,2,2,3,3,3,4,3,4,3,8
824,453,1,9,34,3,ã‡éqìNïv,5,1,3,1,4,6,4,4,5,4,1,2,3,5,5,5,5,5,5,5,5,5,1,3,2,5,1,5,5,3,5,3,1,3,2
825,999,1,9,34,4,íÜêŒêm,4,2,1,99,4,7,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,1,3,4,5,1,5,3,1,5,1,1,5,1
826,999,1,9,34,4,ãÛñ{êΩäÏ,2,2,3,1,4,4,4,4,3,7,2,1,0,2,2,3,4,1,2,5,1,9,1,2,9,5,3,9,9,2,4,3,2,1,3
827,999,1,9,34,4,ñxä‘ÉeÉCéq,10,2,1,99,4,9,4,4,5,7,2,1,0,1,3,3,2,3,2,9,3,1,2,3,3,5,3,3,9,5,5,5,1,3,5
828,999,1,9,34,4,èºà‰èGñæ,5,2,3,1,4,7,4,4,5,5,1,2,3,5,5,5,5,5,5,5,5,5,1,1,1,5,1,5,5,3,5,1,1,5,1
829,242,1,9,34,4,íÜêÏèGíº,1,1,3,5,1,1,1,1,1,1,2,1,0,1,1,1,2,1,3,2,1,1,2,2,3,1,4,1,1,5,5,2,3,1,7
830,999,1,9,34,5,èºñ{êi,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,2,3,3,5,2,5,5,3,5,1,1,5,1
831,999,1,9,34,5,ç≤ÅXñÿèCàÍ,2,2,3,1,4,4,3,4,2,3,1,1,0,3,3,3,2,2,2,4,4,2,2,4,4,2,2,4,3,1,4,2,1,1,6
832,243,0,9,34,5,írìcçsïF,1,1,3,5,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
833,999,1,9,34,5,éOíJåıíj,10,2,1,99,4,9,1,1,5,2,2,1,0,1,2,2,2,1,2,2,1,2,5,4,4,2,4,9,9,2,4,2,1,2,6
834,999,1,9,34,5,éRñ{ïqñæ,10,2,1,99,4,2,3,3,4,6,2,2,1,1,3,3,2,1,2,2,2,1,2,2,1,1,2,3,3,5,2,5,3,4,6
835,999,1,9,34,6,éõìcñæè[,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,2,1,3,5,2,5,5,2,5,1,1,5,1
836,451,1,9,34,6,ç≤ì°åˆé°,2,1,3,1,3,9,4,4,2,2,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11
837,244,0,9,34,6,ãTà‰ê√çÅ,1,1,1,99,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
838,245,0,9,34,7,ã{ëÚómàÍ,1,1,3,5,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
839,999,1,9,34,7,òaìcó≤éu,2,2,3,1,3,4,2,4,3,6,4,1,0,4,3,9,5,9,4,5,5,5,4,4,3,3,5,4,4,2,4,2,1,1,5
840,999,1,9,34,7,êXêÏî¸ãIåb,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,2,1,3,5,2,5,5,2,5,1,1,5,1
841,448,1,9,34,7,éRìcïqâÎ,10,3,1,99,4,8,3,3,5,6,2,1,0,1,3,3,1,1,1,2,2,2,4,4,2,5,1,5,1,1,5,5,1,1,6
842,246,1,9,35,1,çÇë∫ê≥ïF,1,1,3,5,1,9,2,2,3,2,2,9,0,1,3,2,4,1,2,2,3,3,3,3,2,2,2,3,3,3,3,5,4,2,6
843,999,1,9,35,1,ãõâiíqçs,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,3,5,1,1,5,1
844,999,1,9,35,1,ëÂêÚîééq,2,2,3,1,4,8,4,4,2,3,2,1,0,1,4,4,5,3,4,4,5,2,3,2,3,3,1,4,4,1,4,2,2,2,5
845,999,1,9,35,2,ç≤ì°êMìÒ,1,3,3,5,3,1,1,3,5,6,5,2,1,3,3,3,3,1,3,1,2,4,1,1,3,3,1,4,1,3,2,5,3,3,6
846,999,1,9,35,2,éRíÜó«ìÒ,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,1,3,3,5,3,5,5,1,5,2,1,5,1
847,247,1,9,35,2,ïΩâ™èGïv,2,1,3,1,1,4,3,3,2,3,6,1,0,4,3,3,5,1,4,4,5,4,4,4,4,2,2,4,4,2,4,4,1,1,5
848,999,1,9,35,3,ìcíÜè∆ãv,4,2,1,99,4,9,4,4,5,7,4,2,5,5,5,5,5,5,5,5,5,5,2,2,3,5,2,5,5,2,5,1,1,5,1
849,999,1,9,35,3,ä‚ñ{êW,2,2,3,1,4,4,4,4,2,3,1,1,0,5,5,3,3,2,3,4,5,9,2,2,3,2,3,4,2,1,2,2,2,3,5
850,248,1,9,35,3,âÕë∫åöïv,1,1,3,5,1,1,2,1,2,2,4,1,0,1,3,3,3,1,3,2,3,2,3,2,3,2,2,2,9,3,3,1,4,3,7
851,249,1,9,35,4,à¿î{êWéO,1,1,1,99,1,1,1,1,1,1,1,1,0,1,2,1,2,1,2,1,3,3,3,1,2,4,5,1,1,5,3,3,3,2,10
852,999,1,9,35,4,è¨ìáèÅàÍòY,5,2,3,1,4,6,4,4,5,4,1,1,0,5,5,5,5,5,5,5,5,5,1,3,1,5,3,5,5,5,5,1,1,1,3
853,999,1,9,35,4,írîVè„îé,4,2,1,99,4,7,4,4,5,7,1,2,3,5,5,5,3,3,5,5,5,5,1,1,2,5,1,5,3,3,5,1,1,5,1
854,250,1,10,36,1,êÂíJóRêl,2,1,3,1,1,4,4,4,2,3,4,1,0,2,4,3,4,2,4,4,5,4,3,4,4,2,2,3,4,1,4,1,2,1,4
855,456,1,10,36,1,éµèñæ,1,1,3,3,3,9,2,2,4,9,1,1,0,2,1,1,4,1,1,2,5,3,4,1,1,2,3,3,2,5,3,4,9,3,11
856,999,1,10,36,1,éRñ{êÁë„éq,4,2,1,99,4,9,4,4,5,5,1,2,5,5,5,5,5,3,5,5,5,5,1,2,3,5,3,5,5,3,5,1,1,2,1
857,999,1,10,36,2,çÇà‰î¸ï‰,2,2,3,1,3,4,2,3,2,3,1,1,0,2,3,4,4,1,4,4,4,9,4,3,3,2,2,9,4,1,4,1,1,1,4
858,251,1,10,36,2,éRå˚èràÍ,1,1,3,3,1,1,3,9,4,7,2,1,0,2,3,2,2,1,3,3,2,4,3,2,2,2,3,9,3,4,3,3,4,3,6
859,999,1,10,36,2,ì°ìcãœ,4,2,1,99,4,7,4,4,5,7,4,2,5,5,5,5,5,3,5,5,5,5,3,2,2,5,2,5,2,1,5,1,1,5,4
860,999,1,10,36,3,ãvï€çFîV,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,2,5,5,5,5,1,1,1,5,5,5,5,5,5,1,1,5,1
861,252,1,10,36,3,å„ì°ìcê≥èÉ,1,1,3,3,1,1,2,2,2,2,1,1,0,2,3,3,2,2,3,3,2,4,3,2,3,2,3,3,3,4,3,3,2,3,5
862,999,1,10,36,3,êmñÿîéï∂,2,2,3,1,4,6,3,4,3,1,1,1,0,2,2,4,4,1,3,4,4,3,4,2,4,2,2,2,1,1,3,1,3,3,5
863,253,1,10,37,1,ïΩà‰ëÏñÁ,1,1,3,3,1,1,2,2,1,2,6,2,5,1,2,2,3,2,2,1,1,3,3,3,2,4,2,3,1,5,4,3,3,2,3
864,999,1,10,37,1,è¨êÏè~ñÁ,2,2,3,1,4,7,2,3,4,2,1,1,0,5,4,5,2,4,4,4,5,4,5,5,5,1,2,2,2,2,5,1,1,1,5
865,999,1,10,37,1,êŒêÏñæçé,4,2,1,99,4,9,4,4,9,7,6,1,0,5,5,5,5,5,5,5,5,5,2,2,5,5,4,5,5,3,5,1,1,5,1
866,999,1,10,37,1,â¡ì°î…èH,5,3,3,1,4,7,4,4,5,6,1,1,0,5,5,5,5,1,5,5,5,5,1,2,3,5,1,5,4,4,5,1,1,5,1
867,999,1,10,37,1,ëÂêºå´é°,10,2,1,99,4,1,2,3,5,6,2,1,0,1,2,2,1,1,1,1,4,2,4,1,1,5,3,3,3,3,1,1,1,1,1
868,254,1,10,37,2,ñÿë∫ã`óY,1,1,3,3,1,1,1,2,2,1,4,2,3,1,1,2,1,1,2,1,3,5,2,2,2,5,5,9,2,4,3,5,5,5,8
869,999,1,10,37,2,âÕë∫êÆ,4,2,1,99,4,7,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,1,2,3,5,1,5,3,1,5,1,1,5,1
870,999,1,10,37,2,ê^ìÁåıçL,2,3,3,1,4,4,3,3,2,1,1,1,0,2,3,3,3,1,3,3,4,4,3,3,3,3,3,3,1,2,3,2,3,1,6
871,999,1,10,37,3,âúìcå§ìÒ,5,2,3,1,4,6,4,4,5,6,1,1,0,5,5,5,5,5,5,5,5,4,2,2,2,4,1,5,4,2,5,1,1,1,2
872,999,1,10,37,3,ãﬂêŒî¸íqéq,4,2,1,99,4,9,4,4,9,7,4,1,0,5,5,5,5,3,5,5,5,5,3,2,1,5,3,5,5,3,5,1,1,5,1
873,255,1,10,37,3,ëÂñÏå˜ìù,1,1,3,3,1,2,2,2,5,3,2,1,0,1,3,3,2,1,2,1,5,5,3,3,3,1,1,3,1,3,3,5,5,1,7
874,999,1,10,37,3,éRå≥ìO,2,2,3,1,4,8,4,4,2,2,4,1,0,1,1,1,1,1,1,1,1,3,2,1,1,3,2,3,4,1,2,1,1,1,1
875,999,0,10,38,1,â™ñı,10,2,1,99,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
876,256,1,10,38,1,âñçËã±ãv,1,1,3,3,1,1,1,1,2,3,2,1,0,1,2,2,3,1,3,2,3,3,3,4,3,2,2,2,2,4,3,3,3,2,5
877,999,1,10,38,1,ó—ãIéq,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,1,1,3,5,2,5,4,2,5,1,1,5,1
878,999,1,10,38,1,âiòaèiéq,5,2,3,1,4,7,4,4,5,7,1,1,0,5,5,5,5,3,5,5,5,5,3,3,5,2,1,5,3,1,5,1,1,1,1
879,999,1,10,38,1,ã à‰è≤,2,2,3,1,4,4,4,4,1,3,1,1,0,2,3,3,2,2,2,5,5,3,3,3,2,2,2,3,5,2,4,1,1,1,5
880,999,1,10,38,2,î~çËê·íj,5,2,3,1,4,7,4,4,5,9,1,1,0,5,5,5,5,3,5,5,5,5,2,3,2,4,1,5,5,2,4,2,1,3,1
881,257,1,10,38,2,ë∫è„êΩàÍòY,1,1,3,3,1,2,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,5,3,11
882,999,1,10,38,2,ìcíÜçéïF,4,2,1,99,4,9,4,4,9,7,1,9,0,5,5,5,5,5,5,5,5,5,1,1,3,5,2,5,4,2,5,1,1,5,1
883,999,1,10,38,2,êƒì°ê≠åı,2,2,3,1,4,4,4,4,3,2,6,1,0,2,1,3,2,5,3,3,1,3,5,1,1,1,3,3,3,1,3,1,1,3,5
